goClass	level
GO:0048156	L6
GO:0051373	L6
GO:1990147	L6
GO:0001221	L6
GO:0140296	L6
GO:0140297	L6
GO:0005520	L6
GO:0017134	L6
GO:0019966	L6
GO:0019969	L6
GO:0019970	L6
GO:0019976	L6
GO:0019978	L6
GO:0019979	L6
GO:0019980	L6
GO:0019981	L6
GO:0019982	L6
GO:0019983	L6
GO:0036458	L6
GO:0038085	L6
GO:0038132	L6
GO:0043121	L6
GO:0048407	L6
GO:0048408	L6
GO:0050431	L6
GO:0002020	L6
GO:0008179	L6
GO:0010180	L6
GO:0017151	L6
GO:0019900	L6
GO:0019902	L6
GO:0031996	L6
GO:0032145	L6
GO:0032190	L6
GO:0035035	L6
GO:0035226	L6
GO:0035375	L6
GO:0035473	L6
GO:0042826	L6
GO:0043274	L6
GO:0044388	L6
GO:0044389	L6
GO:0044390	L6
GO:0044547	L6
GO:0044549	L6
GO:0050998	L6
GO:0051020	L6
GO:0051117	L6
GO:0070063	L6
GO:0070182	L6
GO:0098650	L6
GO:1990226	L6
GO:1990827	L6
GO:0017058	L6
GO:0017124	L6
GO:0030165	L6
GO:0030274	L6
GO:0030275	L6
GO:0030911	L6
GO:0031208	L6
GO:0032089	L6
GO:0032090	L6
GO:0032093	L6
GO:0032399	L6
GO:0032427	L6
GO:0033149	L6
GO:0035500	L6
GO:0035501	L6
GO:0035851	L6
GO:0035877	L6
GO:0036004	L6
GO:0036143	L6
GO:0042169	L6
GO:0042731	L6
GO:0043398	L6
GO:0044197	L6
GO:0044198	L6
GO:0050682	L6
GO:0050683	L6
GO:0050692	L6
GO:0050693	L6
GO:0050699	L6
GO:0050700	L6
GO:0050733	L6
GO:0051400	L6
GO:0051401	L6
GO:0051425	L6
GO:0055131	L6
GO:0061788	L6
GO:0070016	L6
GO:0070080	L6
GO:0070087	L6
GO:0070513	L6
GO:0070742	L6
GO:0070974	L6
GO:0070975	L6
GO:0070976	L6
GO:0070984	L6
GO:0071532	L6
GO:0071535	L6
GO:0071551	L6
GO:0071794	L6
GO:0071837	L6
GO:0071906	L6
GO:0071987	L6
GO:0090488	L6
GO:0090541	L6
GO:0090542	L6
GO:0090736	L6
GO:0097016	L6
GO:0097161	L6
GO:0097162	L6
GO:0097718	L6
GO:0097726	L6
GO:0098750	L6
GO:0101016	L6
GO:0110036	L6
GO:1990175	L6
GO:1990308	L6
GO:1990309	L6
GO:1990310	L6
GO:1990311	L6
GO:1990312	L6
GO:1990313	L6
GO:1990444	L6
GO:1990525	L6
GO:1990808	L6
GO:0002113	L6
GO:0019956	L6
GO:0019961	L6
GO:0019972	L6
GO:0019973	L6
GO:0019974	L6
GO:0019975	L6
GO:0019977	L6
GO:0035718	L6
GO:0036122	L6
GO:0042007	L6
GO:0042009	L6
GO:0042011	L6
GO:0042013	L6
GO:0042015	L6
GO:0042017	L6
GO:0042019	L6
GO:0042021	L6
GO:0043120	L6
GO:0045510	L6
GO:0045512	L6
GO:0051916	L6
GO:0070119	L6
GO:0070379	L6
GO:0070746	L6
GO:0032050	L6
GO:0032051	L6
GO:0035615	L6
GO:0031721	L6
GO:0031722	L6
GO:0030985	L6
GO:0030986	L6
GO:0030544	L6
GO:0051008	L6
GO:0051879	L6
GO:0008190	L6
GO:0031370	L6
GO:0071074	L6
GO:0032183	L6
GO:0043130	L6
GO:0034186	L6
GO:0035064	L6
GO:0061649	L6
GO:0070577	L6
GO:0106153	L6
GO:0042803	L6
GO:0043237	L6
GO:0098638	L6
GO:0035373	L6
GO:0043395	L6
GO:0045545	L6
GO:0036312	L6
GO:0036313	L6
GO:0032840	L6
GO:0070410	L6
GO:0070411	L6
GO:0070412	L6
GO:0046978	L6
GO:0046979	L6
GO:0046982	L6
GO:0031997	L6
GO:0120152	L6
GO:0045296	L6
GO:0098631	L6
GO:0034236	L6
GO:0034237	L6
GO:0051022	L6
GO:0045309	L6
GO:0031593	L6
GO:0140031	L6
GO:0140032	L6
GO:0140033	L6
GO:0140034	L6
GO:0140035	L6
GO:0005528	L6
GO:1903981	L6
GO:0005499	L6
GO:0032934	L6
GO:0090411	L6
GO:1902121	L6
GO:1902122	L6
GO:1903877	L6
GO:1903879	L6
GO:1903880	L6
GO:1903924	L6
GO:1990239	L6
GO:0031405	L6
GO:0036041	L6
GO:0070538	L6
GO:1904767	L6
GO:0001786	L6
GO:0005544	L6
GO:0008429	L6
GO:0031210	L6
GO:0035091	L6
GO:0035727	L6
GO:0070300	L6
GO:1901611	L6
GO:1902387	L6
GO:0005500	L6
GO:0005501	L6
GO:0010331	L6
GO:0010427	L6
GO:0051738	L6
GO:0043208	L6
GO:0097001	L6
GO:0034235	L6
GO:0120146	L6
GO:0042497	L6
GO:0042498	L6
GO:0001872	L6
GO:0010297	L6
GO:0030248	L6
GO:0044584	L6
GO:0048028	L6
GO:2001062	L6
GO:2001065	L6
GO:2001067	L6
GO:2001069	L6
GO:2001070	L6
GO:2001073	L6
GO:2001077	L6
GO:2001078	L6
GO:2001081	L6
GO:2001082	L6
GO:2001083	L6
GO:2001085	L6
GO:0005534	L6
GO:0005536	L6
GO:0005537	L6
GO:0031418	L6
GO:0033222	L6
GO:0033296	L6
GO:0042806	L6
GO:0070061	L6
GO:2001084	L6
GO:0044586	L6
GO:0044587	L6
GO:0044588	L6
GO:0048030	L6
GO:0048031	L6
GO:2001064	L6
GO:2001071	L6
GO:0001540	L6
GO:0005048	L6
GO:0016018	L6
GO:0017046	L6
GO:0031626	L6
GO:0032500	L6
GO:0042605	L6
GO:0042923	L6
GO:0071723	L6
GO:1900750	L6
GO:0035594	L6
GO:0000062	L6
GO:0120226	L6
GO:1905502	L6
GO:0008327	L6
GO:0010428	L6
GO:0010429	L6
GO:0017076	L6
GO:0019103	L6
GO:0030551	L6
GO:0032552	L6
GO:0032553	L6
GO:0050660	L6
GO:0050661	L6
GO:0051287	L6
GO:0001883	L6
GO:0001884	L6
GO:0032546	L6
GO:0032549	L6
GO:0002060	L6
GO:0002061	L6
GO:0019826	L6
GO:0005542	L6
GO:0008431	L6
GO:0009374	L6
GO:0016918	L6
GO:0019841	L6
GO:0030975	L6
GO:0030976	L6
GO:0031177	L6
GO:0031419	L6
GO:0070279	L6
GO:0001972	L6
GO:0008658	L6
GO:0010013	L6
GO:0016594	L6
GO:0016595	L6
GO:0030977	L6
GO:0033294	L6
GO:0033295	L6
GO:0034618	L6
GO:0035923	L6
GO:0036127	L6
GO:0043924	L6
GO:0050544	L6
GO:0050646	L6
GO:0050647	L6
GO:0050648	L6
GO:0051870	L6
GO:0070335	L6
GO:0070539	L6
GO:0070540	L6
GO:0070905	L6
GO:0070968	L6
GO:0072544	L6
GO:0072545	L6
GO:0120284	L6
GO:1901149	L6
GO:1901602	L6
GO:1901707	L6
GO:1901973	L6
GO:1902051	L6
GO:1902052	L6
GO:1902485	L6
GO:1904769	L6
GO:0000822	L6
GO:0015485	L6
GO:0035100	L6
GO:0035276	L6
GO:0043533	L6
GO:0070679	L6
GO:1903794	L6
GO:1903875	L6
GO:1903876	L6
GO:1903878	L6
GO:0043559	L6
GO:0051424	L6
GO:0051448	L6
GO:0051449	L6
GO:0097004	L6
GO:0097644	L6
GO:0120022	L6
GO:0120023	L6
GO:0120024	L6
GO:0002134	L6
GO:0002135	L6
GO:0005546	L6
GO:0005547	L6
GO:0010181	L6
GO:0016208	L6
GO:0019002	L6
GO:0019003	L6
GO:0030170	L6
GO:0030552	L6
GO:0030553	L6
GO:0030973	L6
GO:0031404	L6
GO:0031406	L6
GO:0032562	L6
GO:0032563	L6
GO:0032564	L6
GO:0032565	L6
GO:0032566	L6
GO:0032567	L6
GO:0035438	L6
GO:0035639	L6
GO:0036173	L6
GO:0042301	L6
GO:0043199	L6
GO:0043210	L6
GO:0043295	L6
GO:0043325	L6
GO:0043531	L6
GO:0046714	L6
GO:0050656	L6
GO:0061507	L6
GO:0070095	L6
GO:0070401	L6
GO:0070402	L6
GO:0070403	L6
GO:0070404	L6
GO:0071890	L6
GO:0072570	L6
GO:0080025	L6
GO:0097216	L6
GO:0097244	L6
GO:0098546	L6
GO:0120225	L6
GO:0120233	L6
GO:1901359	L6
GO:1901531	L6
GO:1902248	L6
GO:1902249	L6
GO:1902444	L6
GO:1902516	L6
GO:1904492	L6
GO:2001227	L6
GO:0019809	L6
GO:0019810	L6
GO:0019811	L6
GO:0033265	L6
GO:0035240	L6
GO:0042166	L6
GO:0046872	L6
GO:0051378	L6
GO:0051381	L6
GO:0070280	L6
GO:0070281	L6
GO:0070405	L6
GO:1901691	L6
GO:1904047	L6
GO:0098640	L6
GO:0070052	L6
GO:0098639	L6
GO:1990254	L6
GO:0001790	L6
GO:0001791	L6
GO:0019862	L6
GO:0019863	L6
GO:0019864	L6
GO:0043472	L6
GO:0023024	L6
GO:0023025	L6
GO:0023026	L6
GO:0032405	L6
GO:0032406	L6
GO:0032407	L6
GO:0032408	L6
GO:0005047	L6
GO:0030519	L6
GO:0043022	L6
GO:0043023	L6
GO:0043024	L6
GO:0070990	L6
GO:1905172	L6
GO:1905538	L6
GO:1990275	L6
GO:0003786	L6
GO:0071813	L6
GO:1900995	L6
GO:0000036	L6
GO:0051537	L6
GO:0051538	L6
GO:0051539	L6
GO:1990655	L6
GO:0001067	L6
GO:0003677	L6
GO:0003723	L6
GO:0071667	L6
GO:0090079	L6
GO:0097617	L6
GO:0071576	L6
GO:0016168	L6
GO:0020037	L6
GO:0070282	L6
GO:0120285	L6
GO:0072571	L6
GO:0097246	L6
GO:0120286	L6
GO:0000166	L6
GO:0051379	L6
GO:0051380	L6
GO:0005540	L6
GO:0008201	L6
GO:0035374	L6
GO:0042834	L6
GO:1904399	L6
GO:0032554	L6
GO:0032556	L6
GO:0032555	L6
GO:0032557	L6
GO:0036042	L6
GO:0003743	L6
GO:0003746	L6
GO:0008079	L6
GO:0001566	L6
GO:0008528	L6
GO:0016941	L6
GO:0043404	L6
GO:0004883	L6
GO:0030284	L6
GO:0001571	L6
GO:0001847	L6
GO:0004875	L6
GO:0004896	L6
GO:0004930	L6
GO:0004984	L6
GO:0005034	L6
GO:0005035	L6
GO:0005042	L6
GO:0005056	L6
GO:0008046	L6
GO:0008066	L6
GO:0008158	L6
GO:0008281	L6
GO:0008527	L6
GO:0009884	L6
GO:0015464	L6
GO:0016502	L6
GO:0016524	L6
GO:0016917	L6
GO:0017154	L6
GO:0019763	L6
GO:0030369	L6
GO:0030379	L6
GO:0032393	L6
GO:0032394	L6
GO:0032395	L6
GO:0034188	L6
GO:0038025	L6
GO:0038064	L6
GO:0038131	L6
GO:0042813	L6
GO:0099589	L6
GO:0010465	L6
GO:0060175	L6
GO:0008020	L6
GO:0009882	L6
GO:0009883	L6
GO:0060724	L6
GO:0071936	L6
GO:0004963	L6
GO:0004964	L6
GO:0004968	L6
GO:0004996	L6
GO:0005009	L6
GO:0030273	L6
GO:0035472	L6
GO:0097003	L6
GO:1990272	L6
GO:0008503	L6
GO:0022835	L6
GO:0098960	L6
GO:0099528	L6
GO:0099582	L6
GO:0038182	L6
GO:0038186	L6
GO:0001873	L6
GO:0001875	L6
GO:0001877	L6
GO:0016019	L6
GO:0070892	L6
GO:0038200	L6
GO:0140376	L6
GO:0106006	L6
GO:0140475	L6
GO:0005078	L6
GO:0008269	L6
GO:0030159	L6
GO:0062239	L6
GO:0062240	L6
GO:0062241	L6
GO:0106166	L6
GO:0140443	L6
GO:0140444	L6
GO:0140449	L6
GO:0140473	L6
GO:0140474	L6
GO:0140506	L6
GO:0140580	L6
GO:1990919	L6
GO:0030374	L6
GO:0016989	L6
GO:0140536	L6
GO:0008200	L6
GO:0019871	L6
GO:0019869	L6
GO:0099104	L6
GO:0005246	L6
GO:0015459	L6
GO:0099107	L6
GO:0004858	L6
GO:0005095	L6
GO:0008073	L6
GO:0008428	L6
GO:0010521	L6
GO:0015066	L6
GO:0019210	L6
GO:0019212	L6
GO:0030414	L6
GO:0036479	L6
GO:0036487	L6
GO:0042030	L6
GO:0046811	L6
GO:0046910	L6
GO:0055102	L6
GO:0055104	L6
GO:0055105	L6
GO:0060241	L6
GO:0060703	L6
GO:0090353	L6
GO:0090369	L6
GO:1990846	L6
GO:0001671	L6
GO:0005096	L6
GO:0010698	L6
GO:0010856	L6
GO:0016176	L6
GO:0016483	L6
GO:0016504	L6
GO:0016532	L6
GO:0018237	L6
GO:0019209	L6
GO:0019211	L6
GO:0030250	L6
GO:0030290	L6
GO:0030337	L6
GO:0036470	L6
GO:0036478	L6
GO:0042978	L6
GO:0044692	L6
GO:0046863	L6
GO:0060228	L6
GO:0060229	L6
GO:0061632	L6
GO:0120230	L6
GO:1990521	L6
GO:1990600	L6
GO:1990749	L6
GO:0010852	L6
GO:0010853	L6
GO:0010854	L6
GO:0030249	L6
GO:0010307	L6
GO:0019887	L6
GO:0035014	L6
GO:0019888	L6
GO:0008656	L6
GO:0043027	L6
GO:0097027	L6
GO:0030695	L6
GO:0060590	L6
GO:0061135	L6
GO:0030297	L6
GO:0030549	L6
GO:0030293	L6
GO:0030550	L6
GO:0030548	L6
GO:0001227	L6
GO:0001228	L6
GO:0004879	L6
GO:0106250	L6
GO:0033029	L6
GO:0033030	L6
GO:0033031	L6
GO:0001922	L6
GO:0002901	L6
GO:0001777	L6
GO:0006924	L6
GO:0070238	L6
GO:0033025	L6
GO:0033026	L6
GO:0033027	L6
GO:0002571	L6
GO:0033153	L6
GO:0002204	L6
GO:0002452	L6
GO:0002570	L6
GO:0033152	L6
GO:0002207	L6
GO:0002205	L6
GO:0002259	L6
GO:0002271	L6
GO:0002275	L6
GO:0002285	L6
GO:0002632	L6
GO:0002633	L6
GO:1905449	L6
GO:1905450	L6
GO:1905451	L6
GO:0090264	L6
GO:0090265	L6
GO:0001788	L6
GO:0001910	L6
GO:0001911	L6
GO:0001912	L6
GO:0001913	L6
GO:0042267	L6
GO:0070942	L6
GO:0090634	L6
GO:0002372	L6
GO:0002373	L6
GO:0002730	L6
GO:0002731	L6
GO:0002732	L6
GO:0001802	L6
GO:0002445	L6
GO:0002446	L6
GO:0002447	L6
GO:0002448	L6
GO:0002560	L6
GO:0002886	L6
GO:0002887	L6
GO:0002888	L6
GO:0002228	L6
GO:0002456	L6
GO:0002706	L6
GO:0002707	L6
GO:0002708	L6
GO:0019724	L6
GO:0002704	L6
GO:0002705	L6
GO:0060264	L6
GO:0060265	L6
GO:0060266	L6
GO:0002701	L6
GO:0032821	L6
GO:0032827	L6
GO:0032833	L6
GO:0033007	L6
GO:0043301	L6
GO:0043381	L6
GO:0045623	L6
GO:0045916	L6
GO:0050687	L6
GO:0140540	L6
GO:1900099	L6
GO:2001189	L6
GO:2001192	L6
GO:0002702	L6
GO:0032822	L6
GO:0032828	L6
GO:0032834	L6
GO:0033006	L6
GO:0043302	L6
GO:0043382	L6
GO:0045624	L6
GO:0045917	L6
GO:1900100	L6
GO:1900245	L6
GO:1903028	L6
GO:2001190	L6
GO:2001193	L6
GO:0002637	L6
GO:0002718	L6
GO:0002784	L6
GO:0071661	L6
GO:2000511	L6
GO:0001868	L6
GO:0001969	L6
GO:0030450	L6
GO:0030451	L6
GO:0043304	L6
GO:0043309	L6
GO:0043313	L6
GO:0043317	L6
GO:0043321	L6
GO:1903581	L6
GO:0045625	L6
GO:0045628	L6
GO:2000319	L6
GO:0050691	L6
GO:0002638	L6
GO:0002719	L6
GO:0002785	L6
GO:0071662	L6
GO:2000512	L6
GO:0043305	L6
GO:0043310	L6
GO:0043314	L6
GO:0043318	L6
GO:0043322	L6
GO:1903582	L6
GO:0045626	L6
GO:0045629	L6
GO:2000320	L6
GO:0001869	L6
GO:0001971	L6
GO:0039573	L6
GO:0045957	L6
GO:0045959	L6
GO:0039532	L6
GO:0050689	L6
GO:0002225	L6
GO:0002639	L6
GO:0002720	L6
GO:0061078	L6
GO:0071663	L6
GO:2000513	L6
GO:0033008	L6
GO:0043306	L6
GO:0043311	L6
GO:0043315	L6
GO:0043319	L6
GO:0043323	L6
GO:1903583	L6
GO:0045627	L6
GO:0045630	L6
GO:2000321	L6
GO:0001870	L6
GO:0001970	L6
GO:0045958	L6
GO:0045960	L6
GO:0140539	L6
GO:0002556	L6
GO:0002557	L6
GO:0002552	L6
GO:0002553	L6
GO:0051214	L6
GO:0051215	L6
GO:0039529	L6
GO:0039530	L6
GO:0039531	L6
GO:0002220	L6
GO:0140426	L6
GO:0002430	L6
GO:0002431	L6
GO:0050851	L6
GO:0043353	L6
GO:0043363	L6
GO:0045646	L6
GO:0045647	L6
GO:0045648	L6
GO:0048821	L6
GO:0060318	L6
GO:0060319	L6
GO:0034106	L6
GO:0034107	L6
GO:0034108	L6
GO:0002914	L6
GO:0002915	L6
GO:0002916	L6
GO:0002898	L6
GO:0002899	L6
GO:0002900	L6
GO:0002721	L6
GO:0002722	L6
GO:0002723	L6
GO:0002724	L6
GO:0002725	L6
GO:0002726	L6
GO:0035743	L6
GO:0002727	L6
GO:0002728	L6
GO:0002729	L6
GO:0010935	L6
GO:0032763	L6
GO:0010936	L6
GO:0032764	L6
GO:0061081	L6
GO:0010934	L6
GO:0032762	L6
GO:0002208	L6
GO:0002344	L6
GO:0002426	L6
GO:0045191	L6
GO:2000557	L6
GO:0045829	L6
GO:0045830	L6
GO:2000558	L6
GO:0002206	L6
GO:0002564	L6
GO:0016446	L6
GO:0016447	L6
GO:0002786	L6
GO:0002788	L6
GO:0002794	L6
GO:0002805	L6
GO:0002787	L6
GO:0002789	L6
GO:0002795	L6
GO:0002806	L6
GO:0002796	L6
GO:0002803	L6
GO:0002804	L6
GO:0002807	L6
GO:0002779	L6
GO:0002782	L6
GO:0002780	L6
GO:0002783	L6
GO:0002341	L6
GO:0002453	L6
GO:0002670	L6
GO:0002671	L6
GO:0002672	L6
GO:0002667	L6
GO:0002668	L6
GO:0002669	L6
GO:0002912	L6
GO:0002913	L6
GO:0002427	L6
GO:0002463	L6
GO:0002464	L6
GO:0002655	L6
GO:0002656	L6
GO:0002657	L6
GO:0002413	L6
GO:0002451	L6
GO:0002458	L6
GO:0002466	L6
GO:0002658	L6
GO:0002659	L6
GO:0002660	L6
GO:0002653	L6
GO:0002654	L6
GO:0002342	L6
GO:0002895	L6
GO:0002896	L6
GO:0002897	L6
GO:0002647	L6
GO:0002648	L6
GO:0002650	L6
GO:0002651	L6
GO:0002402	L6
GO:0002454	L6
GO:0002867	L6
GO:0002868	L6
GO:0002869	L6
GO:0002662	L6
GO:0002663	L6
GO:0002403	L6
GO:0002411	L6
GO:0002849	L6
GO:0002850	L6
GO:0002851	L6
GO:0002665	L6
GO:0002666	L6
GO:0002872	L6
GO:0002873	L6
GO:0010933	L6
GO:0002681	L6
GO:0033151	L6
GO:0002515	L6
GO:0002870	L6
GO:0002911	L6
GO:0002462	L6
GO:0002465	L6
GO:0002652	L6
GO:0002509	L6
GO:0002510	L6
GO:0002512	L6
GO:0002646	L6
GO:0002649	L6
GO:0002516	L6
GO:0002661	L6
GO:0002664	L6
GO:0002871	L6
GO:0002644	L6
GO:0002645	L6
GO:0010932	L6
GO:0002244	L6
GO:0002521	L6
GO:0030099	L6
GO:0035162	L6
GO:0035166	L6
GO:0035603	L6
GO:0060216	L6
GO:0071425	L6
GO:1903706	L6
GO:1903707	L6
GO:1903708	L6
GO:0060345	L6
GO:0048541	L6
GO:0097536	L6
GO:1902637	L6
GO:0035167	L6
GO:0072115	L6
GO:0072121	L6
GO:0002581	L6
GO:0002584	L6
GO:0002593	L6
GO:0002605	L6
GO:0002614	L6
GO:0002617	L6
GO:0002620	L6
GO:0002623	L6
GO:0002626	L6
GO:0039588	L6
GO:0002582	L6
GO:0002585	L6
GO:0002594	L6
GO:0002606	L6
GO:0002615	L6
GO:0002618	L6
GO:0002621	L6
GO:0002624	L6
GO:0002627	L6
GO:0002586	L6
GO:0002601	L6
GO:0002589	L6
GO:0002595	L6
GO:1901039	L6
GO:0002598	L6
GO:0002607	L6
GO:0002610	L6
GO:0002689	L6
GO:0002692	L6
GO:0071676	L6
GO:1902623	L6
GO:1905522	L6
GO:2000417	L6
GO:0030886	L6
GO:0033004	L6
GO:0043031	L6
GO:0051250	L6
GO:1902564	L6
GO:1902567	L6
GO:0042690	L6
GO:0045614	L6
GO:0002820	L6
GO:0002829	L6
GO:0002838	L6
GO:0002862	L6
GO:0002921	L6
GO:0045824	L6
GO:0050859	L6
GO:0050860	L6
GO:1902034	L6
GO:1902106	L6
GO:1900280	L6
GO:0002690	L6
GO:0002693	L6
GO:0071677	L6
GO:1902624	L6
GO:1905523	L6
GO:2000418	L6
GO:0030887	L6
GO:0033005	L6
GO:0043032	L6
GO:0051251	L6
GO:1902565	L6
GO:1902568	L6
GO:0042691	L6
GO:0045615	L6
GO:0002253	L6
GO:0002821	L6
GO:0002830	L6
GO:0002839	L6
GO:0002863	L6
GO:0002922	L6
GO:0045089	L6
GO:0046730	L6
GO:0050857	L6
GO:0060369	L6
GO:1902107	L6
GO:0010758	L6
GO:0060753	L6
GO:0071622	L6
GO:0090025	L6
GO:1901623	L6
GO:2000508	L6
GO:1903236	L6
GO:2000389	L6
GO:2000407	L6
GO:2000419	L6
GO:2000437	L6
GO:0010759	L6
GO:2000401	L6
GO:0090022	L6
GO:1904139	L6
GO:2000422	L6
GO:1903978	L6
GO:0032814	L6
GO:0045619	L6
GO:0050670	L6
GO:0050863	L6
GO:0050864	L6
GO:2000520	L6
GO:0035203	L6
GO:0002757	L6
GO:0002765	L6
GO:0002768	L6
GO:0002822	L6
GO:1905674	L6
GO:1905677	L6
GO:2000551	L6
GO:0002840	L6
GO:0002843	L6
GO:0002855	L6
GO:0002864	L6
GO:0002874	L6
GO:0002759	L6
GO:0002923	L6
GO:0030449	L6
GO:0039502	L6
GO:0039537	L6
GO:0039548	L6
GO:0039557	L6
GO:0039560	L6
GO:0039574	L6
GO:0039579	L6
GO:0039580	L6
GO:0039699	L6
GO:0039722	L6
GO:0039723	L6
GO:0039724	L6
GO:0039505	L6
GO:0046776	L6
GO:0002715	L6
GO:0010363	L6
GO:0035007	L6
GO:0044645	L6
GO:0060330	L6
GO:0060338	L6
GO:1904248	L6
GO:1905034	L6
GO:1905680	L6
GO:0039501	L6
GO:0050855	L6
GO:0050856	L6
GO:0050858	L6
GO:0035204	L6
GO:0035205	L6
GO:0002761	L6
GO:0045638	L6
GO:0045639	L6
GO:0045652	L6
GO:1905219	L6
GO:2001198	L6
GO:0002587	L6
GO:0002602	L6
GO:0002590	L6
GO:0002596	L6
GO:0002629	L6
GO:1901040	L6
GO:0002599	L6
GO:0002608	L6
GO:0002611	L6
GO:0010760	L6
GO:0060755	L6
GO:0071623	L6
GO:0090027	L6
GO:1901624	L6
GO:2000509	L6
GO:1903237	L6
GO:2000390	L6
GO:2000408	L6
GO:2000420	L6
GO:2000438	L6
GO:2000402	L6
GO:0090024	L6
GO:1904140	L6
GO:2000423	L6
GO:1903979	L6
GO:0032815	L6
GO:0045620	L6
GO:0050672	L6
GO:0050868	L6
GO:0050869	L6
GO:2000521	L6
GO:0002823	L6
GO:0039504	L6
GO:1905675	L6
GO:1905678	L6
GO:2000552	L6
GO:0002841	L6
GO:0002844	L6
GO:0002856	L6
GO:0002865	L6
GO:0002875	L6
GO:0002924	L6
GO:0008348	L6
GO:0002716	L6
GO:0034051	L6
GO:0035009	L6
GO:0060331	L6
GO:0060339	L6
GO:1904249	L6
GO:1905035	L6
GO:1905681	L6
GO:0023022	L6
GO:0002762	L6
GO:2001199	L6
GO:0002588	L6
GO:0002603	L6
GO:0002591	L6
GO:0002597	L6
GO:0002630	L6
GO:1901041	L6
GO:0002600	L6
GO:0002609	L6
GO:0002612	L6
GO:0060754	L6
GO:0071624	L6
GO:0090026	L6
GO:0140131	L6
GO:2000510	L6
GO:2000391	L6
GO:2000409	L6
GO:2000421	L6
GO:2000439	L6
GO:2000403	L6
GO:0090023	L6
GO:1904141	L6
GO:2000424	L6
GO:0038097	L6
GO:1903980	L6
GO:0031294	L6
GO:0032816	L6
GO:0045621	L6
GO:0050671	L6
GO:0050870	L6
GO:0050871	L6
GO:0002218	L6
GO:0006956	L6
GO:0002824	L6
GO:1905676	L6
GO:1905679	L6
GO:2000553	L6
GO:0002842	L6
GO:0002845	L6
GO:0002857	L6
GO:0002866	L6
GO:0002876	L6
GO:0002760	L6
GO:0002925	L6
GO:0002717	L6
GO:0034052	L6
GO:0035008	L6
GO:0060332	L6
GO:0060340	L6
GO:1904250	L6
GO:1905036	L6
GO:1905682	L6
GO:0046736	L6
GO:0046737	L6
GO:0046738	L6
GO:0050861	L6
GO:0050862	L6
GO:0002763	L6
GO:2001200	L6
GO:0002461	L6
GO:0002467	L6
GO:0042088	L6
GO:0072538	L6
GO:0090717	L6
GO:0090719	L6
GO:0090721	L6
GO:0002227	L6
GO:0002404	L6
GO:0002415	L6
GO:0002389	L6
GO:0002400	L6
GO:0002420	L6
GO:0002419	L6
GO:0002524	L6
GO:0097279	L6
GO:0006958	L6
GO:0001867	L6
GO:0001905	L6
GO:0006957	L6
GO:0019731	L6
GO:0019732	L6
GO:0061844	L6
GO:0002297	L6
GO:0002370	L6
GO:0002423	L6
GO:0009864	L6
GO:0009866	L6
GO:0071357	L6
GO:0071346	L6
GO:0071358	L6
GO:0035011	L6
GO:0044832	L6
GO:0046775	L6
GO:0002319	L6
GO:0043379	L6
GO:0002476	L6
GO:0002477	L6
GO:0002492	L6
GO:0002493	L6
GO:0002494	L6
GO:0048006	L6
GO:0048007	L6
GO:0002491	L6
GO:0002503	L6
GO:0019886	L6
GO:0002749	L6
GO:0002417	L6
GO:0019885	L6
GO:0042590	L6
GO:0002502	L6
GO:0002203	L6
GO:0002497	L6
GO:0002498	L6
GO:0002499	L6
GO:0002500	L6
GO:0002628	L6
GO:1900279	L6
GO:1900281	L6
GO:2000524	L6
GO:2000525	L6
GO:0043373	L6
GO:0043375	L6
GO:1902232	L6
GO:1902233	L6
GO:1902234	L6
GO:0002272	L6
GO:0002277	L6
GO:0030885	L6
GO:0043011	L6
GO:0002276	L6
GO:0002278	L6
GO:0002279	L6
GO:0002280	L6
GO:0002281	L6
GO:0002283	L6
GO:0042119	L6
GO:0043307	L6
GO:0045575	L6
GO:0001774	L6
GO:0043030	L6
GO:0150102	L6
GO:0033003	L6
GO:0002286	L6
GO:0002312	L6
GO:0002323	L6
GO:0001768	L6
GO:0001769	L6
GO:0001770	L6
GO:2000522	L6
GO:2000526	L6
GO:0001779	L6
GO:0030183	L6
GO:0030217	L6
GO:0001787	L6
GO:0035709	L6
GO:0042098	L6
GO:0046629	L6
GO:0046631	L6
GO:0042100	L6
GO:0044565	L6
GO:0002408	L6
GO:0002410	L6
GO:0002518	L6
GO:0010818	L6
GO:0035747	L6
GO:0035754	L6
GO:0002575	L6
GO:0030593	L6
GO:0048245	L6
GO:1903238	L6
GO:0035685	L6
GO:0035683	L6
GO:0035684	L6
GO:0035697	L6
GO:0035688	L6
GO:0002407	L6
GO:0048247	L6
GO:0072678	L6
GO:0097021	L6
GO:0002409	L6
GO:2000527	L6
GO:2000528	L6
GO:2000529	L6
GO:0071621	L6
GO:0072677	L6
GO:1990266	L6
GO:0002551	L6
GO:0048246	L6
GO:1904124	L6
GO:1905521	L6
GO:0043380	L6
GO:0019013	L6
GO:0019029	L6
GO:0019030	L6
GO:0046727	L6
GO:0046798	L6
GO:0046806	L6
GO:0098021	L6
GO:0019031	L6
GO:0039641	L6
GO:0098017	L6
GO:0098018	L6
GO:0098023	L6
GO:0098024	L6
GO:0098025	L6
GO:0098026	L6
GO:0098027	L6
GO:0098028	L6
GO:0039670	L6
GO:0098022	L6
GO:0098033	L6
GO:0098032	L6
GO:0008274	L6
GO:0055031	L6
GO:0055032	L6
GO:0055033	L6
GO:0000927	L6
