goClass	level
GO:0102569	L7
GO:0102652	L7
GO:0102653	L7
GO:0102663	L7
GO:0102711	L7
GO:0102712	L7
GO:0102713	L7
GO:0102714	L7
GO:0102715	L7
GO:0102716	L7
GO:0102738	L7
GO:0102739	L7
GO:0102755	L7
GO:0102768	L7
GO:0102802	L7
GO:0102803	L7
GO:0102804	L7
GO:0102805	L7
GO:0102924	L7
GO:0102972	L7
GO:0103008	L7
GO:0103010	L7
GO:0103051	L7
GO:0103052	L7
GO:0103053	L7
GO:0103054	L7
GO:0103055	L7
GO:0103056	L7
GO:0103057	L7
GO:0106155	L7
GO:0106156	L7
GO:0106157	L7
GO:0106343	L7
GO:0140061	L7
GO:0140062	L7
GO:0140554	L7
GO:0008695	L7
GO:0008941	L7
GO:0018603	L7
GO:0018604	L7
GO:0018606	L7
GO:0018607	L7
GO:0018608	L7
GO:0018609	L7
GO:0018610	L7
GO:0018611	L7
GO:0018612	L7
GO:0018613	L7
GO:0018614	L7
GO:0018615	L7
GO:0018616	L7
GO:0018617	L7
GO:0018618	L7
GO:0018619	L7
GO:0018620	L7
GO:0018621	L7
GO:0018622	L7
GO:0018623	L7
GO:0018624	L7
GO:0018625	L7
GO:0018626	L7
GO:0018627	L7
GO:0018628	L7
GO:0018629	L7
GO:0018687	L7
GO:0034521	L7
GO:0034825	L7
GO:0034906	L7
GO:0034907	L7
GO:0034908	L7
GO:0034911	L7
GO:0034954	L7
GO:0047081	L7
GO:0047592	L7
GO:0102044	L7
GO:0102045	L7
GO:0102046	L7
GO:0000248	L7
GO:0000249	L7
GO:0016215	L7
GO:0045300	L7
GO:0102430	L7
GO:0102431	L7
GO:0102654	L7
GO:0102655	L7
GO:0102656	L7
GO:0102657	L7
GO:0102676	L7
GO:0102786	L7
GO:0102834	L7
GO:0102835	L7
GO:0102836	L7
GO:0102837	L7
GO:0102838	L7
GO:0102839	L7
GO:0102840	L7
GO:0102841	L7
GO:0102842	L7
GO:0102843	L7
GO:0102844	L7
GO:0102845	L7
GO:0102846	L7
GO:0102847	L7
GO:0102848	L7
GO:0102849	L7
GO:0102850	L7
GO:0102851	L7
GO:0102852	L7
GO:0102853	L7
GO:0102854	L7
GO:0102855	L7
GO:0102856	L7
GO:0102857	L7
GO:0102858	L7
GO:0102859	L7
GO:0102860	L7
GO:0102861	L7
GO:0102862	L7
GO:0102863	L7
GO:0102864	L7
GO:0102865	L7
GO:0102866	L7
GO:0102871	L7
GO:0102872	L7
GO:0102873	L7
GO:0102874	L7
GO:0102875	L7
GO:0102985	L7
GO:0102987	L7
GO:0102988	L7
GO:0102993	L7
GO:0140398	L7
GO:0009979	L7
GO:0047052	L7
GO:0047053	L7
GO:0047054	L7
GO:0047055	L7
GO:0047056	L7
GO:0050046	L7
GO:0102632	L7
GO:0102963	L7
GO:0050599	L7
GO:0062147	L7
GO:0102717	L7
GO:0102003	L7
GO:0102033	L7
GO:0102207	L7
GO:0000293	L7
GO:0008823	L7
GO:0016152	L7
GO:0030586	L7
GO:0033787	L7
GO:0047852	L7
GO:0050453	L7
GO:0052851	L7
GO:0004322	L7
GO:0043784	L7
GO:0004854	L7
GO:0033788	L7
GO:0047099	L7
GO:0050138	L7
GO:0051745	L7
GO:0070674	L7
GO:0102310	L7
GO:0004855	L7
GO:0043732	L7
GO:0050227	L7
GO:0070675	L7
GO:0008998	L7
GO:0061731	L7
GO:0033789	L7
GO:0034875	L7
GO:0046429	L7
GO:0090415	L7
GO:0008937	L7
GO:0015045	L7
GO:0016163	L7
GO:0018697	L7
GO:0050142	L7
GO:0004739	L7
GO:0034603	L7
GO:0001758	L7
GO:0003942	L7
GO:0004028	L7
GO:0004030	L7
GO:0004043	L7
GO:0004073	L7
GO:0004350	L7
GO:0004491	L7
GO:0008774	L7
GO:0008863	L7
GO:0008883	L7
GO:0008886	L7
GO:0009013	L7
GO:0016621	L7
GO:0017084	L7
GO:0018472	L7
GO:0018473	L7
GO:0018475	L7
GO:0018478	L7
GO:0018480	L7
GO:0018481	L7
GO:0018482	L7
GO:0018483	L7
GO:0018491	L7
GO:0033722	L7
GO:0034525	L7
GO:0034538	L7
GO:0034601	L7
GO:0034822	L7
GO:0034832	L7
GO:0036188	L7
GO:0043745	L7
GO:0043796	L7
GO:0043824	L7
GO:0043870	L7
GO:0043878	L7
GO:0043891	L7
GO:0044104	L7
GO:0047101	L7
GO:0047102	L7
GO:0047103	L7
GO:0047104	L7
GO:0047105	L7
GO:0047110	L7
GO:0047509	L7
GO:0047533	L7
GO:0047759	L7
GO:0047899	L7
GO:0047949	L7
GO:0047968	L7
GO:0048001	L7
GO:0050062	L7
GO:0050607	L7
GO:0050608	L7
GO:0055043	L7
GO:0080019	L7
GO:0102006	L7
GO:0102244	L7
GO:0102662	L7
GO:0102673	L7
GO:0102792	L7
GO:0102810	L7
GO:0102819	L7
GO:0102965	L7
GO:0102984	L7
GO:0008805	L7
GO:0047111	L7
GO:0047898	L7
GO:0004031	L7
GO:0004732	L7
GO:0018486	L7
GO:0018490	L7
GO:0034523	L7
GO:0046569	L7
GO:0047112	L7
GO:0047969	L7
GO:0050162	L7
GO:0050244	L7
GO:0050250	L7
GO:0102794	L7
GO:0102795	L7
GO:0102796	L7
GO:0102797	L7
GO:0102798	L7
GO:0003863	L7
GO:0004591	L7
GO:0019164	L7
GO:0033726	L7
GO:0043797	L7
GO:0043805	L7
GO:0043807	L7
GO:0043873	L7
GO:0043885	L7
GO:0047553	L7
GO:0036397	L7
GO:0052737	L7
GO:0008794	L7
GO:0050610	L7
GO:0050609	L7
GO:0050611	L7
GO:0016216	L7
GO:0033793	L7
GO:0047064	L7
GO:0047065	L7
GO:0050455	L7
GO:0050468	L7
GO:0102089	L7
GO:0102706	L7
GO:0102778	L7
GO:0102779	L7
GO:0102791	L7
GO:0030699	L7
GO:0033794	L7
GO:0033795	L7
GO:0050002	L7
GO:0004047	L7
GO:0008169	L7
GO:0008170	L7
GO:0008171	L7
GO:0008172	L7
GO:0008173	L7
GO:0008276	L7
GO:0008757	L7
GO:0009008	L7
GO:0018707	L7
GO:0034541	L7
GO:0034807	L7
GO:0034931	L7
GO:0034933	L7
GO:0035049	L7
GO:0042083	L7
GO:0042084	L7
GO:0042085	L7
GO:0042086	L7
GO:0043770	L7
GO:0043776	L7
GO:0043777	L7
GO:0043780	L7
GO:0043781	L7
GO:0043782	L7
GO:0043791	L7
GO:0043803	L7
GO:0043819	L7
GO:0043833	L7
GO:0043834	L7
GO:0043851	L7
GO:0043852	L7
GO:0044683	L7
GO:0047151	L7
GO:0047152	L7
GO:0050631	L7
GO:0051749	L7
GO:0051994	L7
GO:0051995	L7
GO:0098603	L7
GO:0098613	L7
GO:0098614	L7
GO:0098615	L7
GO:0102027	L7
GO:0102036	L7
GO:0102082	L7
GO:0102084	L7
GO:0102090	L7
GO:0102094	L7
GO:0102109	L7
GO:0102117	L7
GO:0102118	L7
GO:0102119	L7
GO:0102122	L7
GO:0102130	L7
GO:0102146	L7
GO:0102147	L7
GO:0102168	L7
GO:0102208	L7
GO:0102215	L7
GO:0102302	L7
GO:0102303	L7
GO:0102307	L7
GO:0102308	L7
GO:0102358	L7
GO:0102363	L7
GO:0102398	L7
GO:0102399	L7
GO:0102400	L7
GO:0102432	L7
GO:0102435	L7
GO:0102436	L7
GO:0102438	L7
GO:0102439	L7
GO:0102440	L7
GO:0102441	L7
GO:0102442	L7
GO:0102444	L7
GO:0102445	L7
GO:0102446	L7
GO:0102447	L7
GO:0102448	L7
GO:0102449	L7
GO:0102450	L7
GO:0102451	L7
GO:0102526	L7
GO:0102528	L7
GO:0102529	L7
GO:0102533	L7
GO:0102535	L7
GO:0102550	L7
GO:0102559	L7
GO:0102603	L7
GO:0102608	L7
GO:0102623	L7
GO:0102624	L7
GO:0102625	L7
GO:0102629	L7
GO:0102630	L7
GO:0102631	L7
GO:0102670	L7
GO:0102671	L7
GO:0102674	L7
GO:0102675	L7
GO:0102718	L7
GO:0102719	L7
GO:0102740	L7
GO:0102741	L7
GO:0102761	L7
GO:0102762	L7
GO:0102766	L7
GO:0102767	L7
GO:0102820	L7
GO:0102821	L7
GO:0102822	L7
GO:0102913	L7
GO:0102914	L7
GO:0102917	L7
GO:0102918	L7
GO:0102938	L7
GO:0102939	L7
GO:0102940	L7
GO:0102941	L7
GO:0102942	L7
GO:0102955	L7
GO:0102964	L7
GO:0102990	L7
GO:0103007	L7
GO:0106335	L7
GO:0140381	L7
GO:1990088	L7
GO:0002948	L7
GO:0015068	L7
GO:0015069	L7
GO:0003864	L7
GO:0004372	L7
GO:0004479	L7
GO:0004643	L7
GO:0004644	L7
GO:0030407	L7
GO:0043815	L7
GO:0044685	L7
GO:0047153	L7
GO:0050413	L7
GO:0099619	L7
GO:0004070	L7
GO:0004585	L7
GO:0043857	L7
GO:0047154	L7
GO:0047155	L7
GO:0050068	L7
GO:0050205	L7
GO:0050231	L7
GO:0004312	L7
GO:0008374	L7
GO:0008710	L7
GO:0008913	L7
GO:0008951	L7
GO:0016210	L7
GO:0016407	L7
GO:0016408	L7
GO:0016409	L7
GO:0016410	L7
GO:0016415	L7
GO:0016417	L7
GO:0016420	L7
GO:0016748	L7
GO:0016752	L7
GO:0017118	L7
GO:0018711	L7
GO:0018712	L7
GO:0018713	L7
GO:0019107	L7
GO:0033807	L7
GO:0033808	L7
GO:0033809	L7
GO:0033810	L7
GO:0033811	L7
GO:0033812	L7
GO:0033815	L7
GO:0033817	L7
GO:0033818	L7
GO:0033819	L7
GO:0034326	L7
GO:0034327	L7
GO:0034328	L7
GO:0034848	L7
GO:0034851	L7
GO:0034915	L7
GO:0034919	L7
GO:0034945	L7
GO:0035447	L7
GO:0043720	L7
GO:0043754	L7
GO:0043772	L7
GO:0043806	L7
GO:0043811	L7
GO:0043875	L7
GO:0043884	L7
GO:0046919	L7
GO:0047168	L7
GO:0047176	L7
GO:0047177	L7
GO:0047178	L7
GO:0047181	L7
GO:0047182	L7
GO:0047183	L7
GO:0047189	L7
GO:0047201	L7
GO:0047203	L7
GO:0047634	L7
GO:0047672	L7
GO:0047879	L7
GO:0047947	L7
GO:0047962	L7
GO:0047963	L7
GO:0050111	L7
GO:0050156	L7
GO:0050182	L7
GO:0050198	L7
GO:0050199	L7
GO:0050200	L7
GO:0050266	L7
GO:0050348	L7
GO:0050350	L7
GO:0050366	L7
GO:0050632	L7
GO:0050634	L7
GO:0050635	L7
GO:0050636	L7
GO:0050637	L7
GO:0050641	L7
GO:0050642	L7
GO:0050734	L7
GO:0061607	L7
GO:0061711	L7
GO:0071617	L7
GO:0090430	L7
GO:0090439	L7
GO:0102080	L7
GO:0102093	L7
GO:0102103	L7
GO:0102104	L7
GO:0102105	L7
GO:0102106	L7
GO:0102128	L7
GO:0102165	L7
GO:0102247	L7
GO:0102248	L7
GO:0102275	L7
GO:0102279	L7
GO:0102286	L7
GO:0102287	L7
GO:0102295	L7
GO:0102301	L7
GO:0102330	L7
GO:0102331	L7
GO:0102332	L7
GO:0102333	L7
GO:0102336	L7
GO:0102337	L7
GO:0102338	L7
GO:0102387	L7
GO:0102406	L7
GO:0102407	L7
GO:0102408	L7
GO:0102409	L7
GO:0102419	L7
GO:0102420	L7
GO:0102452	L7
GO:0102453	L7
GO:0102581	L7
GO:0102583	L7
GO:0102585	L7
GO:0102586	L7
GO:0102588	L7
GO:0102589	L7
GO:0102591	L7
GO:0102592	L7
GO:0102594	L7
GO:0102595	L7
GO:0102649	L7
GO:0102660	L7
GO:0102720	L7
GO:0102735	L7
GO:0102737	L7
GO:0102756	L7
GO:0102774	L7
GO:0102775	L7
GO:0102777	L7
GO:0102787	L7
GO:0102788	L7
GO:0102800	L7
GO:0102801	L7
GO:0102806	L7
GO:0102812	L7
GO:0102814	L7
GO:0102815	L7
GO:0102817	L7
GO:0102920	L7
GO:0102922	L7
GO:0102923	L7
GO:0102966	L7
GO:0102971	L7
GO:0102973	L7
GO:0102989	L7
GO:0103045	L7
GO:0103118	L7
GO:0106158	L7
GO:0106341	L7
GO:1990698	L7
GO:0000048	L7
GO:0003810	L7
GO:0004057	L7
GO:0008914	L7
GO:0016603	L7
GO:0016756	L7
GO:0047206	L7
GO:0047637	L7
GO:0047690	L7
GO:0047811	L7
GO:0047823	L7
GO:0050071	L7
GO:0050411	L7
GO:0052868	L7
GO:0097262	L7
GO:0102272	L7
GO:0102273	L7
GO:0102636	L7
GO:0102953	L7
GO:0103068	L7
GO:0003852	L7
GO:0003878	L7
GO:0004410	L7
GO:0004421	L7
GO:0004474	L7
GO:0010177	L7
GO:0019142	L7
GO:0036440	L7
GO:0043714	L7
GO:0050438	L7
GO:0050440	L7
GO:0050441	L7
GO:0050442	L7
GO:0050457	L7
GO:0050458	L7
GO:0050487	L7
GO:0103079	L7
GO:0103082	L7
GO:0103085	L7
GO:0103088	L7
GO:0103091	L7
GO:0008375	L7
GO:0008376	L7
GO:0008915	L7
GO:0015020	L7
GO:0035250	L7
GO:0035251	L7
GO:0035252	L7
GO:0046510	L7
GO:0047230	L7
GO:0047241	L7
GO:0047244	L7
GO:0047257	L7
GO:0047262	L7
GO:0047517	L7
GO:0047657	L7
GO:0047892	L7
GO:0050057	L7
GO:0050409	L7
GO:0050501	L7
GO:0080059	L7
GO:1990482	L7
GO:0001665	L7
GO:0003828	L7
GO:0003835	L7
GO:0003836	L7
GO:0004513	L7
GO:0008118	L7
GO:0047287	L7
GO:0047288	L7
GO:0047289	L7
GO:0047290	L7
GO:0047291	L7
GO:0052798	L7
GO:0008713	L7
GO:0071967	L7
GO:0071968	L7
GO:0008932	L7
GO:0000030	L7
GO:0003844	L7
GO:0004134	L7
GO:0004576	L7
GO:0004645	L7
GO:0008378	L7
GO:0008417	L7
GO:0008755	L7
GO:0008955	L7
GO:0019112	L7
GO:0033201	L7
GO:0033835	L7
GO:0043750	L7
GO:0043895	L7
GO:0045140	L7
GO:0046527	L7
GO:0047211	L7
GO:0047260	L7
GO:0047514	L7
GO:0047515	L7
GO:0047600	L7
GO:0047643	L7
GO:0047669	L7
GO:0047725	L7
GO:0047849	L7
GO:0050045	L7
GO:0050053	L7
GO:0050102	L7
GO:0050103	L7
GO:0050420	L7
GO:0050500	L7
GO:0050504	L7
GO:0050738	L7
GO:0051566	L7
GO:0102031	L7
GO:0102096	L7
GO:0102154	L7
GO:0102156	L7
GO:0102159	L7
GO:0102160	L7
GO:0102163	L7
GO:0102202	L7
GO:0102203	L7
GO:0102205	L7
GO:0102240	L7
GO:0102241	L7
GO:0102250	L7
GO:0102318	L7
GO:0102319	L7
GO:0102335	L7
GO:0102359	L7
GO:0102360	L7
GO:0102361	L7
GO:0102362	L7
GO:0102377	L7
GO:0102378	L7
GO:0102379	L7
GO:0102380	L7
GO:0102381	L7
GO:0102382	L7
GO:0102383	L7
GO:0102384	L7
GO:0102410	L7
GO:0102411	L7
GO:0102414	L7
GO:0102415	L7
GO:0102416	L7
GO:0102417	L7
GO:0102418	L7
GO:0102421	L7
GO:0102422	L7
GO:0102423	L7
GO:0102424	L7
GO:0102425	L7
GO:0102426	L7
GO:0102428	L7
GO:0102429	L7
GO:0102454	L7
GO:0102455	L7
GO:0102456	L7
GO:0102457	L7
GO:0102458	L7
GO:0102460	L7
GO:0102461	L7
GO:0102462	L7
GO:0102463	L7
GO:0102467	L7
GO:0102468	L7
GO:0102470	L7
GO:0102473	L7
GO:0102474	L7
GO:0102479	L7
GO:0102484	L7
GO:0102493	L7
GO:0102499	L7
GO:0102500	L7
GO:0102504	L7
GO:0102505	L7
GO:0102506	L7
GO:0102507	L7
GO:0102510	L7
GO:0102511	L7
GO:0102512	L7
GO:0102513	L7
GO:0102514	L7
GO:0102515	L7
GO:0102516	L7
GO:0102584	L7
GO:0102587	L7
GO:0102590	L7
GO:0102593	L7
GO:0102610	L7
GO:0102611	L7
GO:0102659	L7
GO:0102685	L7
GO:0102686	L7
GO:0102687	L7
GO:0102688	L7
GO:0102689	L7
GO:0102690	L7
GO:0102691	L7
GO:0102692	L7
GO:0102693	L7
GO:0102694	L7
GO:0102695	L7
GO:0102696	L7
GO:0102697	L7
GO:0102704	L7
GO:0102710	L7
GO:0102723	L7
GO:0102724	L7
GO:0102751	L7
GO:0102752	L7
GO:0102769	L7
GO:0102776	L7
GO:0102789	L7
GO:0102790	L7
GO:0102793	L7
GO:0102807	L7
GO:0102808	L7
GO:0102809	L7
GO:0102813	L7
GO:0102816	L7
GO:0102823	L7
GO:0102824	L7
GO:0102825	L7
GO:0102826	L7
GO:0102827	L7
GO:0102828	L7
GO:0102829	L7
GO:0102830	L7
GO:0102831	L7
GO:0102832	L7
GO:0102833	L7
GO:0102869	L7
GO:0102870	L7
GO:0102890	L7
GO:0102891	L7
GO:0102892	L7
GO:0102893	L7
GO:0102894	L7
GO:0102921	L7
GO:0102925	L7
GO:0102926	L7
GO:0102927	L7
GO:0102928	L7
GO:0102935	L7
GO:0102936	L7
GO:0102937	L7
GO:0102944	L7
GO:0102945	L7
GO:0102946	L7
GO:0102948	L7
GO:0102949	L7
GO:0102952	L7
GO:0102956	L7
GO:0102970	L7
GO:0102986	L7
GO:0102996	L7
GO:0102999	L7
GO:0103000	L7
GO:0103011	L7
GO:0103058	L7
GO:0103059	L7
GO:0103060	L7
GO:0103064	L7
GO:0103077	L7
GO:0103078	L7
GO:0103099	L7
GO:0103100	L7
GO:0103101	L7
GO:0103102	L7
GO:0103103	L7
GO:0103106	L7
GO:0103107	L7
GO:0000107	L7
GO:0003879	L7
GO:0003950	L7
GO:0003956	L7
GO:0004044	L7
GO:0004048	L7
GO:0004514	L7
GO:0004588	L7
GO:0004731	L7
GO:0004845	L7
GO:0004850	L7
GO:0008479	L7
GO:0008939	L7
GO:0009032	L7
GO:0016154	L7
GO:0018071	L7
GO:0018121	L7
GO:0018127	L7
GO:0030701	L7
GO:0042285	L7
GO:0043399	L7
GO:0043793	L7
GO:0043867	L7
GO:0044102	L7
GO:0047280	L7
GO:0047281	L7
GO:0047282	L7
GO:0047286	L7
GO:0047847	L7
GO:0047975	L7
GO:0050144	L7
GO:0050147	L7
GO:0050384	L7
GO:0052636	L7
GO:0099621	L7
GO:0102562	L7
GO:0102580	L7
GO:0102582	L7
GO:0102983	L7
GO:0103015	L7
GO:0106130	L7
GO:0140294	L7
GO:1990404	L7
GO:1990585	L7
GO:0000010	L7
GO:0002094	L7
GO:0004161	L7
GO:0004311	L7
GO:0004337	L7
GO:0008318	L7
GO:0008834	L7
GO:0010354	L7
GO:0036422	L7
GO:0036423	L7
GO:0043889	L7
GO:0044687	L7
GO:0045547	L7
GO:0046408	L7
GO:0047863	L7
GO:0048045	L7
GO:0050347	L7
GO:0052922	L7
GO:0052923	L7
GO:0052924	L7
GO:0097269	L7
GO:0102059	L7
GO:0106141	L7
GO:0106350	L7
GO:0003867	L7
GO:0003992	L7
GO:0004015	L7
GO:0004069	L7
GO:0004084	L7
GO:0004400	L7
GO:0004587	L7
GO:0004648	L7
GO:0004760	L7
GO:0008110	L7
GO:0008453	L7
GO:0008793	L7
GO:0009016	L7
GO:0009042	L7
GO:0010285	L7
GO:0010326	L7
GO:0016223	L7
GO:0018719	L7
GO:0019161	L7
GO:0019162	L7
GO:0019163	L7
GO:0019179	L7
GO:0019180	L7
GO:0031299	L7
GO:0033094	L7
GO:0033852	L7
GO:0033853	L7
GO:0033854	L7
GO:0033855	L7
GO:0036137	L7
GO:0043728	L7
GO:0043746	L7
GO:0043760	L7
GO:0043825	L7
GO:0043840	L7
GO:0043911	L7
GO:0045303	L7
GO:0045484	L7
GO:0046571	L7
GO:0046820	L7
GO:0047297	L7
GO:0047298	L7
GO:0047299	L7
GO:0047300	L7
GO:0047301	L7
GO:0047302	L7
GO:0047303	L7
GO:0047304	L7
GO:0047305	L7
GO:0047306	L7
GO:0047307	L7
GO:0047308	L7
GO:0047309	L7
GO:0047311	L7
GO:0047313	L7
GO:0047317	L7
GO:0047319	L7
GO:0047320	L7
GO:0047531	L7
GO:0047536	L7
GO:0047537	L7
GO:0047578	L7
GO:0047589	L7
GO:0047635	L7
GO:0047665	L7
GO:0047740	L7
GO:0047801	L7
GO:0047802	L7
GO:0047810	L7
GO:0047861	L7
GO:0047958	L7
GO:0050048	L7
GO:0050065	L7
GO:0050094	L7
GO:0050155	L7
GO:0050281	L7
GO:0050322	L7
GO:0062045	L7
GO:0070529	L7
GO:0070546	L7
GO:0070547	L7
GO:0070548	L7
GO:0099620	L7
GO:0102081	L7
GO:0102351	L7
GO:0102570	L7
GO:0102658	L7
GO:0102933	L7
GO:0103105	L7
GO:0050206	L7
GO:0000827	L7
GO:0000828	L7
GO:0000829	L7
GO:0001727	L7
GO:0003951	L7
GO:0003991	L7
GO:0004020	L7
GO:0004103	L7
GO:0004111	L7
GO:0004140	L7
GO:0004143	L7
GO:0004168	L7
GO:0004305	L7
GO:0004370	L7
GO:0004371	L7
GO:0004417	L7
GO:0004496	L7
GO:0004594	L7
GO:0004618	L7
GO:0004631	L7
GO:0004672	L7
GO:0004756	L7
GO:0004765	L7
GO:0008478	L7
GO:0008531	L7
GO:0008776	L7
GO:0008804	L7
GO:0008819	L7
GO:0008887	L7
GO:0008902	L7
GO:0008906	L7
GO:0008972	L7
GO:0008974	L7
GO:0008976	L7
GO:0008980	L7
GO:0008986	L7
GO:0009024	L7
GO:0009029	L7
GO:0009030	L7
GO:0009038	L7
GO:0010276	L7
GO:0016307	L7
GO:0017050	L7
GO:0018720	L7
GO:0019140	L7
GO:0019165	L7
GO:0019200	L7
GO:0019202	L7
GO:0019205	L7
GO:0030387	L7
GO:0033857	L7
GO:0034071	L7
GO:0035004	L7
GO:0035299	L7
GO:0036357	L7
GO:0042736	L7
GO:0043749	L7
GO:0043752	L7
GO:0043841	L7
GO:0043843	L7
GO:0043844	L7
GO:0043915	L7
GO:0046316	L7
GO:0046522	L7
GO:0047321	L7
GO:0047324	L7
GO:0047327	L7
GO:0047328	L7
GO:0047329	L7
GO:0047330	L7
GO:0047331	L7
GO:0047332	L7
GO:0047336	L7
GO:0047506	L7
GO:0047590	L7
GO:0047601	L7
GO:0047620	L7
GO:0047628	L7
GO:0047633	L7
GO:0047649	L7
GO:0047650	L7
GO:0047666	L7
GO:0047667	L7
GO:0047700	L7
GO:0047715	L7
GO:0047758	L7
GO:0047761	L7
GO:0047814	L7
GO:0047841	L7
GO:0047878	L7
GO:0047887	L7
GO:0047900	L7
GO:0047912	L7
GO:0047931	L7
GO:0047933	L7
GO:0047937	L7
GO:0047940	L7
GO:0047973	L7
GO:0047976	L7
GO:0050059	L7
GO:0050073	L7
GO:0050154	L7
GO:0050165	L7
GO:0050190	L7
GO:0050191	L7
GO:0050195	L7
GO:0050201	L7
GO:0050225	L7
GO:0050257	L7
GO:0050262	L7
GO:0050276	L7
GO:0050277	L7
GO:0050316	L7
GO:0050317	L7
GO:0050324	L7
GO:0050331	L7
GO:0050354	L7
GO:0050394	L7
GO:0050400	L7
GO:0050515	L7
GO:0050521	L7
GO:0051752	L7
GO:0051765	L7
GO:0051766	L7
GO:0052742	L7
GO:0052813	L7
GO:0052836	L7
GO:0052839	L7
GO:0061769	L7
GO:0071518	L7
GO:0140383	L7
GO:0000215	L7
GO:0004001	L7
GO:0004335	L7
GO:0004396	L7
GO:0004413	L7
GO:0004454	L7
GO:0004743	L7
GO:0004747	L7
GO:0004856	L7
GO:0008443	L7
GO:0008481	L7
GO:0008671	L7
GO:0008673	L7
GO:0008737	L7
GO:0008741	L7
GO:0008787	L7
GO:0008842	L7
GO:0008982	L7
GO:0008993	L7
GO:0009384	L7
GO:0009702	L7
GO:0019150	L7
GO:0033858	L7
GO:0043743	L7
GO:0043771	L7
GO:0043899	L7
GO:0044605	L7
GO:0047992	L7
GO:0050146	L7
GO:0051731	L7
GO:0052673	L7
GO:0061594	L7
GO:0090563	L7
GO:0098617	L7
GO:0098620	L7
GO:0102193	L7
GO:0102194	L7
GO:0102237	L7
GO:0102731	L7
GO:0102732	L7
GO:0102770	L7
GO:0102773	L7
GO:0103020	L7
GO:0103111	L7
GO:0004072	L7
GO:0004349	L7
GO:0043744	L7
GO:0004054	L7
GO:0004673	L7
GO:0008965	L7
GO:0004550	L7
GO:0033863	L7
GO:0043751	L7
GO:0046899	L7
GO:0047335	L7
GO:0047337	L7
GO:0047507	L7
GO:0050145	L7
GO:0102043	L7
GO:0102092	L7
GO:0102352	L7
GO:0102763	L7
GO:0003848	L7
GO:0004749	L7
GO:0004788	L7
GO:0008728	L7
GO:0050148	L7
GO:0003912	L7
GO:0004654	L7
GO:0008879	L7
GO:0009022	L7
GO:0016979	L7
GO:0017125	L7
GO:0034061	L7
GO:0034068	L7
GO:0047339	L7
GO:0047342	L7
GO:0047347	L7
GO:0050519	L7
GO:0052621	L7
GO:0052927	L7
GO:0052928	L7
GO:0061501	L7
GO:0061710	L7
GO:0070566	L7
GO:0070567	L7
GO:0070568	L7
GO:0070569	L7
GO:0097747	L7
GO:0098680	L7
GO:0102297	L7
GO:0002950	L7
GO:0003975	L7
GO:0003976	L7
GO:0008807	L7
GO:0008818	L7
GO:0008897	L7
GO:0008960	L7
GO:0008963	L7
GO:0017169	L7
GO:0018421	L7
GO:0018422	L7
GO:0030572	L7
GO:0033188	L7
GO:0036380	L7
GO:0043761	L7
GO:0043838	L7
GO:0046917	L7
GO:0047354	L7
GO:0047355	L7
GO:0047356	L7
GO:0047357	L7
GO:0047358	L7
GO:0047359	L7
GO:0047360	L7
GO:0047361	L7
GO:0047493	L7
GO:0047494	L7
GO:0047495	L7
GO:0050520	L7
GO:0051073	L7
GO:0051377	L7
GO:0051992	L7
GO:0061693	L7
GO:0089702	L7
GO:0102249	L7
GO:0102334	L7
GO:0106245	L7
GO:0106258	L7
GO:0050242	L7
GO:0102216	L7
GO:0102217	L7
GO:0001517	L7
GO:0001537	L7
GO:0004027	L7
GO:0004062	L7
GO:0004304	L7
GO:0008476	L7
GO:0016232	L7
GO:0017067	L7
GO:0018721	L7
GO:0018725	L7
GO:0019111	L7
GO:0033870	L7
GO:0033873	L7
GO:0033874	L7
GO:0033876	L7
GO:0034481	L7
GO:0034483	L7
GO:0034930	L7
GO:0036443	L7
GO:0045130	L7
GO:0047363	L7
GO:0047364	L7
GO:0047365	L7
GO:0047366	L7
GO:0047367	L7
GO:0047368	L7
GO:0047685	L7
GO:0047686	L7
GO:0047704	L7
GO:0047754	L7
GO:0047785	L7
GO:0047894	L7
GO:0050226	L7
GO:0050249	L7
GO:0050294	L7
GO:0050659	L7
GO:0050694	L7
GO:0050698	L7
GO:0080118	L7
GO:0080131	L7
GO:0102055	L7
GO:0102056	L7
GO:0102141	L7
GO:0102142	L7
GO:0103104	L7
GO:1990135	L7
GO:0008260	L7
GO:0008411	L7
GO:0008775	L7
GO:0008814	L7
GO:0018729	L7
GO:0018730	L7
GO:0033608	L7
GO:0033877	L7
GO:0034833	L7
GO:0034844	L7
GO:0034849	L7
GO:0036412	L7
GO:0043712	L7
GO:0043785	L7
GO:0043821	L7
GO:0043961	L7
GO:0047369	L7
GO:0047370	L7
GO:0047371	L7
GO:0047569	L7
GO:0047591	L7
GO:0047775	L7
GO:0050078	L7
GO:0050161	L7
GO:0004076	L7
GO:0004792	L7
GO:0008265	L7
GO:0016784	L7
GO:0016992	L7
GO:0030366	L7
GO:0031071	L7
GO:0047362	L7
GO:0050337	L7
GO:0061604	L7
GO:0061708	L7
GO:0102552	L7
GO:0102553	L7
GO:0102554	L7
GO:0102867	L7
GO:0103041	L7
GO:0106054	L7
GO:1990107	L7
GO:0035596	L7
GO:0050524	L7
GO:0102100	L7
GO:0050372	L7
GO:0061630	L7
GO:0061631	L7
GO:0061652	L7
GO:0061661	L7
GO:0061651	L7
GO:0061660	L7
