goClass	level
GO:0009332	L5
GO:0009333	L5
GO:0009336	L5
GO:0009339	L5
GO:0009340	L5
GO:0009345	L5
GO:0009346	L5
GO:0009348	L5
GO:0009357	L5
GO:0009359	L5
GO:0009382	L5
GO:0009504	L5
GO:0009524	L5
GO:0009525	L5
GO:0009536	L5
GO:0009574	L5
GO:0010169	L5
GO:0016281	L5
GO:0016528	L5
GO:0017102	L5
GO:0017109	L5
GO:0018444	L5
GO:0019037	L5
GO:0019197	L5
GO:0019812	L5
GO:0019813	L5
GO:0020022	L5
GO:0030094	L5
GO:0030096	L5
GO:0030117	L5
GO:0030700	L5
GO:0030877	L5
GO:0030929	L5
GO:0031201	L5
GO:0031209	L5
GO:0031250	L5
GO:0031251	L5
GO:0031410	L5
GO:0031414	L5
GO:0031680	L5
GO:0032019	L5
GO:0032047	L5
GO:0032068	L5
GO:0032449	L5
GO:0032477	L5
GO:0032921	L5
GO:0033254	L5
GO:0034081	L5
GO:0034270	L5
GO:0034274	L5
GO:0034430	L5
GO:0034709	L5
GO:0034715	L5
GO:0034719	L5
GO:0034741	L5
GO:0034743	L5
GO:0034744	L5
GO:0034745	L5
GO:0034746	L5
GO:0034748	L5
GO:0034749	L5
GO:0034750	L5
GO:0034973	L5
GO:0034996	L5
GO:0035550	L5
GO:0036007	L5
GO:0036457	L5
GO:0036464	L5
GO:0036501	L5
GO:0042566	L5
GO:0042579	L5
GO:0042587	L5
GO:0042716	L5
GO:0042735	L5
GO:0043265	L5
GO:0043291	L5
GO:0043292	L5
GO:0043614	L5
GO:0044207	L5
GO:0044222	L5
GO:0044223	L5
GO:0044227	L5
GO:0044312	L5
GO:0045169	L5
GO:0045170	L5
GO:0045239	L5
GO:0045251	L5
GO:0045253	L5
GO:0045254	L5
GO:0045495	L5
GO:0048471	L5
GO:0048492	L5
GO:0048500	L5
GO:0055087	L5
GO:0060417	L5
GO:0061908	L5
GO:0062073	L5
GO:0070088	L5
GO:0070214	L5
GO:0070422	L5
GO:0070441	L5
GO:0070695	L5
GO:0070826	L5
GO:0070937	L5
GO:0070992	L5
GO:0070993	L5
GO:0071075	L5
GO:0071142	L5
GO:0071203	L5
GO:0071212	L5
GO:0071254	L5
GO:0071513	L5
GO:0071521	L5
GO:0071563	L5
GO:0072516	L5
GO:0090651	L5
GO:0090652	L5
GO:0097433	L5
GO:0098593	L5
GO:0099568	L5
GO:0106232	L5
GO:0110158	L5
GO:0120098	L5
GO:0120099	L5
GO:0120217	L5
GO:1905720	L5
GO:1990316	L5
GO:1990565	L5
GO:1990658	L5
GO:1990728	L5
GO:1990730	L5
GO:1990783	L5
GO:1990917	L5
GO:0034519	L5
GO:0098745	L5
GO:0009840	L5
GO:0009841	L5
GO:0009512	L5
GO:0030075	L5
GO:0031976	L5
GO:0031977	L5
GO:0034357	L5
GO:0070116	L5
GO:0071685	L5
GO:0016235	L5
GO:0042405	L5
GO:0097407	L5
GO:0097408	L5
GO:0097409	L5
GO:0097412	L5
GO:0097413	L5
GO:0097416	L5
GO:0097417	L5
GO:0097418	L5
GO:0097419	L5
GO:0097420	L5
GO:1990011	L5
GO:0016611	L5
GO:0016612	L5
GO:0016613	L5
GO:1990070	L5
GO:1990071	L5
GO:1990072	L5
GO:0030015	L5
GO:0009503	L5
GO:0030077	L5
GO:0030089	L5
GO:0000428	L5
GO:0031379	L5
GO:0009342	L5
GO:0031027	L5
GO:0042564	L5
GO:0042565	L5
GO:0005834	L5
GO:0044280	L5
GO:0000123	L5
GO:0009323	L5
GO:0106098	L5
GO:0031372	L5
GO:0035370	L5
GO:1990389	L5
GO:0000136	L5
GO:0031502	L5
GO:0033185	L5
GO:0120097	L5
GO:1990529	L5
GO:0034066	L5
GO:1905742	L5
GO:0032301	L5
GO:0032302	L5
GO:0032389	L5
GO:0032390	L5
GO:0097587	L5
GO:1990710	L5
GO:0009379	L5
GO:0017117	L5
GO:0031011	L5
GO:0033203	L5
GO:0034980	L5
GO:0034981	L5
GO:1990156	L5
GO:1990161	L5
GO:0033257	L5
GO:0031533	L5
GO:0035097	L5
GO:0035657	L5
GO:0036396	L5
GO:0043527	L5
GO:0043853	L5
GO:0044680	L5
GO:0140020	L5
GO:0034752	L5
GO:0034753	L5
GO:0031931	L5
GO:0031932	L5
GO:0000333	L5
GO:0005658	L5
GO:0005760	L5
GO:0008622	L5
GO:0009355	L5
GO:0009360	L5
GO:0016035	L5
GO:0043625	L5
GO:0031312	L5
GO:0031967	L5
GO:0031984	L5
GO:0034646	L5
GO:0043231	L5
GO:0043232	L5
GO:0070013	L5
GO:0097693	L5
GO:0097708	L5
GO:1990413	L5
GO:0043626	L5
GO:0044775	L5
GO:0005753	L5
GO:0045260	L5
GO:0045261	L5
GO:0045263	L5
GO:0045320	L5
GO:0045274	L5
GO:0045281	L5
GO:0045283	L5
GO:0005750	L5
GO:0045276	L5
GO:0005751	L5
GO:0045278	L5
GO:0005727	L5
GO:0005958	L5
GO:0070420	L5
GO:0071144	L5
GO:0035525	L5
GO:1902555	L5
GO:1905347	L5
GO:0019013	L5
GO:0019028	L5
GO:0019033	L5
GO:0036338	L5
GO:0039624	L5
GO:0039625	L5
GO:0039626	L5
GO:0039642	L5
GO:0046727	L5
GO:0046729	L5
GO:0046798	L5
GO:0046806	L5
GO:0055036	L5
GO:0098015	L5
GO:0098021	L5
GO:0098023	L5
GO:0098024	L5
GO:0098025	L5
GO:0098026	L5
GO:0098027	L5
GO:0098028	L5
GO:0098029	L5
GO:0098030	L5
GO:0098031	L5
GO:0098061	L5
GO:0031500	L5
GO:0031560	L5
GO:0031561	L5
GO:0031562	L5
GO:0031563	L5
GO:0000445	L5
GO:0000446	L5
GO:0000818	L5
GO:0000809	L5
GO:0005664	L5
GO:0000931	L5
GO:0008275	L5
GO:0000941	L5
GO:0031511	L5
GO:0000942	L5
GO:0097523	L5
GO:0001535	L5
GO:0001536	L5
GO:0005583	L5
GO:0005589	L5
GO:0005593	L5
GO:0005598	L5
GO:0030934	L5
GO:0030936	L5
GO:0098642	L5
GO:0098651	L5
GO:1990324	L5
GO:1990326	L5
GO:0031080	L5
GO:0044611	L5
GO:0044612	L5
GO:0044613	L5
GO:0044614	L5
GO:0044615	L5
GO:0070762	L5
GO:1990875	L5
GO:1990876	L5
GO:0043598	L5
GO:0043599	L5
GO:0000120	L5
GO:0017053	L5
GO:0019185	L5
GO:0090575	L5
GO:0090576	L5
GO:0090577	L5
GO:0090578	L5
GO:1903865	L5
GO:1990198	L5
GO:0030869	L5
GO:0061773	L5
GO:0061793	L5
GO:0008540	L5
GO:0008541	L5
GO:0031598	L5
GO:0031600	L5
GO:0019773	L5
GO:0019774	L5
GO:0031601	L5
GO:0031603	L5
GO:0005847	L5
GO:0005848	L5
GO:0071540	L5
GO:0071541	L5
GO:1990584	L5
GO:0005869	L5
GO:0005871	L5
GO:0008352	L5
GO:0030286	L5
GO:0032133	L5
GO:0070652	L5
GO:0008024	L5
GO:0016593	L5
GO:0032021	L5
GO:0032044	L5
GO:0032783	L5
GO:0035101	L5
GO:0070449	L5
GO:0000798	L5
GO:0030892	L5
GO:0030893	L5
GO:0005870	L5
GO:0031610	L5
GO:0031612	L5
GO:0031613	L5
GO:0031615	L5
GO:0010317	L5
GO:0010318	L5
GO:0016460	L5
GO:0016461	L5
GO:0042642	L5
GO:0031604	L5
GO:0031606	L5
GO:0031607	L5
GO:0031609	L5
GO:0019815	L5
GO:0042571	L5
GO:0071735	L5
GO:0071738	L5
GO:0071742	L5
GO:0071745	L5
GO:0071753	L5
GO:0071758	L5
GO:0071759	L5
GO:0071760	L5
GO:0071761	L5
GO:0071762	L5
GO:0005838	L5
GO:0008537	L5
GO:0022623	L5
GO:0030690	L5
GO:0030691	L5
GO:0030692	L5
GO:0030930	L5
GO:0030931	L5
GO:0030991	L5
GO:0030992	L5
GO:0031083	L5
GO:0031084	L5
GO:0031085	L5
GO:0032151	L5
GO:0032152	L5
GO:0035098	L5
GO:0035102	L5
GO:0035517	L5
GO:0031262	L5
GO:0090694	L5
GO:0090695	L5
GO:0071666	L5
GO:0000782	L5
GO:0000786	L5
GO:0030894	L5
GO:0031261	L5
GO:0031421	L5
GO:0034206	L5
GO:0036387	L5
GO:0044834	L5
GO:0070565	L5
GO:0097519	L5
GO:0097520	L5
GO:0097522	L5
GO:0097550	L5
GO:1990077	L5
GO:1990097	L5
GO:1990177	L5
GO:1990178	L5
GO:0060987	L5
GO:1990777	L5
GO:0032798	L5
GO:0033062	L5
GO:0033063	L5
GO:0033064	L5
GO:0033065	L5
GO:0033066	L5
GO:1990333	L5
GO:0034082	L5
GO:0034083	L5
GO:0005845	L5
GO:0005846	L5
GO:0106095	L5
GO:1990501	L5
GO:0061700	L5
GO:1990130	L5
GO:0016507	L5
GO:0061828	L5
GO:0061829	L5
GO:0000813	L5
GO:0000814	L5
GO:0000815	L5
GO:0033565	L5
GO:1990621	L5
GO:0016942	L5
GO:1990150	L5
GO:1990265	L5
GO:0097362	L5
GO:0002116	L5
GO:0002947	L5
GO:0008230	L5
GO:0034751	L5
GO:0035692	L5
GO:0038104	L5
GO:0046696	L5
GO:0070195	L5
GO:0098665	L5
GO:0098802	L5
GO:0140368	L5
GO:1902710	L5
GO:1903768	L5
GO:1905540	L5
GO:1905543	L5
GO:1905571	L5
GO:1990620	L5
GO:0005606	L5
GO:0005607	L5
GO:0005608	L5
GO:0005609	L5
GO:0005610	L5
GO:0005611	L5
GO:0005612	L5
GO:0043257	L5
GO:0043258	L5
GO:0043259	L5
GO:0043260	L5
GO:0043261	L5
GO:0061801	L5
GO:1990338	L5
GO:1990339	L5
GO:1990340	L5
GO:0097710	L5
GO:0098009	L5
GO:0043512	L5
GO:0043513	L5
GO:0043847	L5
GO:0043845	L5
GO:0000796	L5
GO:0030062	L5
GO:0042709	L5
GO:0045240	L5
GO:0045242	L5
GO:0045246	L5
GO:0031019	L5
GO:0031020	L5
GO:0016456	L5
GO:0043509	L5
GO:0043510	L5
GO:0048183	L5
GO:0016914	L5
GO:0072557	L5
GO:0072558	L5
GO:0072559	L5
GO:0097169	L5
GO:0009319	L5
GO:0045275	L5
GO:0045277	L5
GO:0008043	L5
GO:0070289	L5
GO:0070865	L5
GO:0070369	L5
GO:0071665	L5
GO:0071818	L5
GO:0072380	L5
GO:0016010	L5
GO:0071086	L5
GO:1990779	L5
GO:0097072	L5
GO:0097073	L5
GO:0097074	L5
GO:0097075	L5
GO:0097085	L5
GO:0097137	L5
GO:0097138	L5
GO:0097139	L5
GO:0097140	L5
GO:0097141	L5
GO:0097142	L5
GO:0097143	L5
GO:0097144	L5
GO:0097145	L5
GO:0097146	L5
GO:0097147	L5
GO:0097148	L5
GO:0008305	L5
GO:0098635	L5
GO:0098637	L5
GO:0030937	L5
GO:0000506	L5
GO:0000835	L5
GO:0002180	L5
GO:0005785	L5
GO:0005787	L5
GO:0005942	L5
GO:0008250	L5
GO:0009521	L5
GO:0009538	L5
GO:0009539	L5
GO:0009654	L5
GO:0009782	L5
GO:0009783	L5
GO:0009923	L5
GO:0010006	L5
GO:0010278	L5
GO:0010598	L5
GO:0016469	L5
GO:0016472	L5
GO:0017090	L5
GO:0030119	L5
GO:0030897	L5
GO:0030904	L5
GO:0030905	L5
GO:0030906	L5
GO:0030964	L5
GO:0031205	L5
GO:0031207	L5
GO:0031211	L5
GO:0031897	L5
GO:0032936	L5
GO:0032937	L5
GO:0032969	L5
GO:0033177	L5
GO:0033178	L5
GO:0033282	L5
GO:0034098	L5
GO:0034424	L5
GO:0034448	L5
GO:0035369	L5
GO:0036502	L5
GO:0036513	L5
GO:0042765	L5
GO:0042824	L5
GO:0042825	L5
GO:0043541	L5
GO:0043913	L5
GO:0044570	L5
GO:0045265	L5
GO:0045267	L5
GO:0045269	L5
GO:0046930	L5
GO:0061742	L5
GO:0061779	L5
GO:0062079	L5
GO:0062137	L5
GO:0071256	L5
GO:0071439	L5
GO:0071595	L5
GO:0071986	L5
GO:0072546	L5
GO:0097658	L5
GO:0098797	L5
GO:0098799	L5
GO:0098800	L5
GO:0098803	L5
GO:0098807	L5
GO:0106083	L5
GO:0106103	L5
GO:0106234	L5
GO:1902495	L5
GO:1990063	L5
GO:1990231	L5
GO:1990332	L5
GO:1990604	L5
GO:1990629	L5
GO:1990850	L5
GO:1990862	L5
GO:0002169	L5
GO:0002187	L5
GO:0005757	L5
GO:0005762	L5
GO:0005763	L5
GO:0005967	L5
GO:0017087	L5
GO:0017133	L5
GO:0019910	L5
GO:0030678	L5
GO:0034245	L5
GO:0034985	L5
GO:0042719	L5
GO:0043294	L5
GO:0045025	L5
GO:0000145	L5
GO:0000938	L5
GO:0017119	L5
GO:0030008	L5
GO:0033263	L5
GO:0070939	L5
GO:0005832	L5
GO:0016465	L5
GO:0034664	L5
GO:0062011	L5
GO:0030532	L5
GO:0034718	L5
GO:0120115	L5
GO:1990726	L5
GO:0019907	L5
GO:0150006	L5
GO:1902694	L5
GO:1902773	L5
GO:0000015	L5
GO:0000118	L5
GO:0000172	L5
GO:0005966	L5
GO:0008247	L5
GO:0009316	L5
GO:0009318	L5
GO:0009338	L5
GO:0009341	L5
GO:0009343	L5
GO:0009350	L5
GO:0010007	L5
GO:0031429	L5
GO:0031510	L5
GO:0034615	L5
GO:0036087	L5
GO:0043033	L5
GO:0044569	L5
GO:0044681	L5
GO:0052718	L5
GO:0071012	L5
GO:0071013	L5
GO:0072589	L5
GO:0097342	L5
GO:0106055	L5
GO:0120123	L5
GO:1902508	L5
GO:1902687	L5
GO:1902793	L5
GO:1903293	L5
GO:1903600	L5
GO:1904176	L5
GO:1904949	L5
GO:1904974	L5
GO:1905202	L5
GO:1905348	L5
GO:1905354	L5
GO:1905360	L5
GO:1905368	L5
GO:1905379	L5
GO:1990204	L5
GO:1990233	L5
GO:1990234	L5
GO:1990358	L5
GO:1990500	L5
GO:0097179	L5
GO:1990082	L5
GO:1990083	L5
GO:1990084	L5
GO:1990085	L5
GO:1990121	L5
GO:1990329	L5
GO:1990330	L5
GO:1904564	L5
GO:1990250	L5
GO:0031317	L5
GO:0061852	L5
GO:0062051	L5
GO:1902556	L5
GO:1990350	L5
GO:1990429	L5
GO:1990531	L5
GO:0000109	L5
GO:0009380	L5
GO:0032300	L5
GO:0070419	L5
GO:0097196	L5
GO:1990612	L5
GO:1990562	L5
GO:1990587	L5
GO:1990588	L5
GO:1990685	L5
GO:1990686	L5
GO:0005681	L5
GO:0005697	L5
GO:0005732	L5
GO:0005844	L5
GO:0030677	L5
GO:0030684	L5
GO:0031332	L5
GO:0033620	L5
GO:0044391	L5
GO:0062238	L5
GO:0070761	L5
GO:0071204	L5
GO:1990124	L5
GO:1990572	L5
GO:0044218	L5
GO:0106139	L5
GO:0019029	L5
GO:0019030	L5
GO:0019031	L5
GO:0039641	L5
GO:0098017	L5
GO:0098018	L5
GO:0039670	L5
GO:0098022	L5
GO:0098033	L5
GO:0098032	L5
GO:0000924	L5
GO:0000144	L5
GO:0032174	L5
GO:0032177	L5
GO:0034045	L5
GO:0000789	L5
GO:0000790	L5
GO:0000791	L5
GO:0000792	L5
GO:0035327	L5
GO:0035328	L5
GO:0061638	L5
GO:0005827	L5
GO:0031616	L5
GO:0090619	L5
GO:0097431	L5
GO:0042622	L5
GO:0097381	L5
GO:0120199	L5
GO:0120200	L5
GO:0097203	L5
GO:0097204	L5
GO:0060342	L5
GO:0002140	L5
GO:0002141	L5
GO:0005615	L5
GO:0010367	L5
GO:0031012	L5
GO:0032311	L5
GO:0036117	L5
GO:0043083	L5
GO:0043230	L5
GO:0043245	L5
GO:0045171	L5
GO:0048046	L5
GO:0061696	L5
GO:0070701	L5
GO:0085036	L5
GO:0098595	L5
GO:0099544	L5
GO:0005577	L5
GO:0005601	L5
GO:0005602	L5
GO:0005616	L5
GO:0031395	L5
GO:0034358	L5
GO:0043511	L5
GO:0043514	L5
GO:0048180	L5
GO:0062167	L5
GO:0070062	L5
GO:0070743	L5
GO:0070744	L5
GO:0070745	L5
GO:0072562	L5
GO:0097058	L5
GO:0097059	L5
GO:0110157	L5
GO:0005638	L5
GO:0005656	L5
GO:0005849	L5
GO:0008023	L5
GO:0016591	L5
GO:0016592	L5
GO:0016604	L5
GO:0042272	L5
GO:0043240	L5
GO:0071175	L5
GO:0071176	L5
GO:0071177	L5
GO:0071178	L5
GO:0071179	L5
GO:0071180	L5
GO:0071181	L5
GO:0071182	L5
GO:0071819	L5
GO:0071821	L5
GO:1990711	L5
GO:1990713	L5
GO:1990826	L5
GO:0005663	L5
GO:0043596	L5
GO:0043597	L5
GO:0005714	L5
GO:0005715	L5
GO:0005728	L5
GO:0005729	L5
GO:0000923	L5
GO:0000930	L5
GO:0005813	L5
GO:0005814	L5
GO:0005816	L5
GO:0031021	L5
GO:0036064	L5
GO:0061498	L5
GO:0061497	L5
GO:0061493	L5
GO:0061499	L5
GO:0061496	L5
GO:0000345	L5
GO:0002144	L5
GO:0002186	L5
GO:0005831	L5
GO:0005833	L5
GO:0005835	L5
GO:0005836	L5
GO:0005945	L5
GO:0005971	L5
GO:0008074	L5
GO:0008385	L5
GO:0022626	L5
GO:0031082	L5
GO:0033596	L5
GO:0043293	L5
GO:0043540	L5
GO:0045247	L5
GO:0045248	L5
GO:0045249	L5
GO:0045250	L5
GO:0061702	L5
GO:0062092	L5
GO:0072379	L5
GO:0090730	L5
GO:0097361	L5
GO:0097495	L5
GO:0099078	L5
GO:0099522	L5
GO:0106002	L5
GO:1990061	L5
GO:1990133	L5
GO:1990200	L5
GO:1990201	L5
GO:1990202	L5
GO:1990205	L5
GO:1990221	L5
GO:1990228	L5
GO:1990229	L5
GO:1990230	L5
GO:1990235	L5
GO:1990788	L5
GO:0001534	L5
GO:0005858	L5
GO:0005879	L5
GO:0005931	L5
GO:0030993	L5
GO:0071808	L5
GO:0097541	L5
GO:0097545	L5
GO:0120134	L5
GO:0120135	L5
GO:1990716	L5
GO:0005934	L5
GO:0005935	L5
GO:0033101	L5
GO:0042645	L5
GO:0042646	L5
GO:0043590	L5
GO:0044777	L5
GO:0009421	L5
GO:0009431	L5
GO:0009433	L5
GO:0030694	L5
GO:0120100	L5
GO:0120102	L5
GO:0009427	L5
GO:0009428	L5
GO:0009511	L5
GO:0009547	L5
GO:0009570	L5
GO:0009571	L5
GO:0009575	L5
GO:0009576	L5
GO:0009577	L5
GO:0009578	L5
GO:0032282	L5
GO:0034060	L5
GO:1905506	L5
GO:0009515	L5
GO:0009897	L5
GO:0009930	L5
GO:0010339	L5
GO:0061835	L5
GO:0097610	L5
GO:0070263	L5
GO:0005635	L5
GO:0005768	L5
GO:0005905	L5
GO:0030133	L5
GO:0030141	L5
GO:0031521	L5
GO:0042175	L5
GO:0097444	L5
GO:1990462	L5
GO:0014803	L5
GO:0005628	L5
GO:0005886	L5
GO:0019867	L5
GO:0019898	L5
GO:0031090	L5
GO:0031224	L5
GO:0036362	L5
GO:0048475	L5
GO:0070469	L5
GO:0097478	L5
GO:0098552	L5
GO:0098589	L5
GO:0098590	L5
GO:0098796	L5
GO:0098805	L5
GO:0098826	L5
GO:0140221	L5
GO:1990578	L5
GO:0010445	L5
GO:0015030	L5
GO:0016605	L5
GO:0016606	L5
GO:0016607	L5
GO:0035061	L5
GO:0035363	L5
GO:0042382	L5
GO:0071601	L5
GO:0071920	L5
GO:0097504	L5
GO:1990251	L5
GO:0033643	L5
GO:0043655	L5
GO:0043657	L5
GO:0019897	L5
GO:0031244	L5
GO:0035448	L5
GO:0020008	L5
GO:0020009	L5
GO:0020010	L5
GO:0020025	L5
GO:0020031	L5
GO:0020032	L5
GO:0033289	L5
GO:0044311	L5
GO:0070074	L5
GO:0033016	L5
GO:0034591	L5
GO:1990225	L5
GO:0020018	L5
GO:1990900	L5
GO:0020038	L5
GO:0070258	L5
GO:0005863	L5
GO:0005865	L5
GO:0031672	L5
GO:0031674	L5
GO:1990733	L5
GO:0045202	L5
GO:0070161	L5
GO:0120118	L5
GO:0005618	L5
GO:0009279	L5
GO:0030112	L5
GO:0030115	L5
GO:0035805	L5
GO:0042600	L5
GO:0043667	L5
GO:1990454	L5
GO:0000133	L5
GO:0001411	L5
GO:0030426	L5
GO:0035838	L5
GO:0043332	L5
GO:0000933	L5
GO:0000934	L5
GO:0000935	L5
GO:0043187	L5
GO:1990586	L5
GO:0090543	L5
GO:0009426	L5
GO:0009429	L5
GO:0005731	L5
GO:0030875	L5
GO:0097424	L5
GO:0001527	L5
GO:0009519	L5
GO:0061800	L5
GO:0062023	L5
GO:0062039	L5
GO:0062129	L5
GO:0062130	L5
GO:0070505	L5
GO:0070645	L5
GO:0071953	L5
GO:1990341	L5
GO:1990377	L5
GO:0016021	L5
GO:0031225	L5
GO:0031226	L5
GO:0031230	L5
GO:0031300	L5
GO:0031360	L5
GO:0097633	L5
GO:0001726	L5
GO:0030027	L5
GO:0031256	L5
GO:0061850	L5
GO:0061851	L5
GO:1904269	L5
GO:0001931	L5
GO:0031257	L5
GO:0031258	L5
GO:0032587	L5
GO:0032589	L5
GO:0031259	L5
GO:0014705	L5
GO:0031430	L5
GO:0031673	L5
GO:0030018	L5
GO:0032123	L5
GO:0043233	L5
GO:0140222	L5
GO:0030313	L5
GO:0031978	L5
GO:0031979	L5
GO:0070117	L5
GO:0032046	L5
GO:0098791	L5
GO:0098827	L5
GO:0036286	L5
GO:0090512	L5
GO:0000399	L5
GO:0005826	L5
GO:0031097	L5
GO:0032154	L5
GO:0032161	L5
GO:0032178	L5
GO:1990753	L5
GO:0032162	L5
GO:0032163	L5
GO:0032169	L5
GO:0036391	L5
GO:0032171	L5
GO:0032172	L5
GO:0031002	L5
GO:0031003	L5
GO:0097517	L5
GO:0097518	L5
GO:0005652	L5
GO:0016363	L5
GO:0033105	L5
GO:0034993	L5
GO:0032391	L5
GO:0036038	L5
GO:0097537	L5
GO:0097538	L5
GO:1990805	L5
GO:1990957	L5
GO:0043025	L5
GO:0097447	L5
GO:0030287	L5
GO:0030288	L5
GO:0036240	L5
GO:0055040	L5
GO:0001725	L5
GO:0042643	L5
GO:0031633	L5
GO:0042717	L5
GO:0048494	L5
GO:0042601	L5
GO:0042764	L5
GO:0009288	L5
GO:0009289	L5
GO:0085035	L5
GO:0090395	L5
GO:0090405	L5
GO:0090552	L5
GO:0097562	L5
GO:0097563	L5
GO:0097564	L5
GO:0097565	L5
GO:0097566	L5
GO:0097567	L5
GO:0097589	L5
GO:0120025	L5
GO:1990427	L5
GO:0009568	L5
GO:0009569	L5
GO:0035748	L5
GO:0035749	L5
GO:0043218	L5
GO:0043219	L5
GO:0043220	L5
GO:0000313	L5
GO:0005929	L5
GO:0032420	L5
GO:0043227	L5
GO:0043228	L5
GO:0043229	L5
GO:0044232	L5
GO:0060091	L5
GO:0097597	L5
GO:0099572	L5
GO:0110143	L5
GO:0043669	L5
GO:0043671	L5
GO:0043672	L5
GO:0043673	L5
GO:0043670	L5
GO:0043674	L5
GO:0043675	L5
GO:0043676	L5
GO:0044233	L5
GO:0044284	L5
GO:0044289	L5
GO:0071561	L5
GO:0098853	L5
GO:0120095	L5
GO:0140268	L5
GO:0140284	L5
GO:1990816	L5
GO:0044293	L5
GO:0044294	L5
GO:0044296	L5
GO:0098788	L5
GO:0044298	L5
GO:0097569	L5
GO:1990017	L5
GO:0032809	L5
GO:1990020	L5
GO:1990021	L5
GO:0030673	L5
GO:0033268	L5
GO:0033269	L5
GO:0033270	L5
GO:0043194	L5
GO:0043196	L5
GO:0044224	L5
GO:0043679	L5
GO:0150004	L5
GO:0045172	L5
GO:0098549	L5
GO:0016324	L5
GO:0020007	L5
GO:0036375	L5
GO:0045179	L5
GO:0120220	L5
GO:0009925	L5
GO:0033774	L5
GO:0045180	L5
GO:1990794	L5
GO:0033011	L5
GO:0097038	L5
GO:1990633	L5
GO:1990723	L5
GO:0048787	L5
GO:0097445	L5
GO:0098831	L5
GO:1990013	L5
GO:1990023	L5
GO:1990385	L5
GO:0031520	L5
GO:0035619	L5
GO:0035839	L5
GO:0051285	L5
GO:0009506	L5
GO:0060107	L5
GO:0060108	L5
GO:0044225	L5
GO:0044226	L5
GO:0090712	L5
GO:1990901	L5
GO:1990902	L5
GO:0042718	L5
GO:0060418	L5
GO:0030479	L5
GO:0061830	L5
GO:1990913	L5
GO:1990033	L5
GO:0005746	L5
GO:0070470	L5
GO:0070702	L5
GO:0070703	L5
GO:0110115	L5
GO:0030312	L5
GO:0072563	L5
GO:0090553	L5
GO:0090653	L5
GO:0090654	L5
GO:0035861	L5
GO:0099020	L5
GO:0097219	L5
GO:0097220	L5
GO:0099070	L5
GO:0099071	L5
GO:1901589	L5
GO:1990719	L5
GO:1990720	L5
GO:0097649	L5
GO:0097650	L5
GO:0031255	L5
GO:0097575	L5
GO:0097611	L5
GO:0097612	L5
GO:0097685	L5
GO:0097683	L5
GO:0097684	L5
GO:0097686	L5
GO:0097687	L5
GO:0031240	L5
GO:0031241	L5
GO:0098562	L5
GO:0098569	L5
GO:0098570	L5
GO:0098571	L5
GO:0098572	L5
GO:0098576	L5
GO:0000775	L5
GO:0000781	L5
GO:0005703	L5
GO:0005704	L5
GO:0005705	L5
GO:0010369	L5
GO:0034506	L5
GO:0034507	L5
GO:0062199	L5
GO:0008021	L5
GO:0042734	L5
GO:0043195	L5
GO:0048786	L5
GO:0098830	L5
GO:0098833	L5
GO:0099523	L5
GO:0099569	L5
GO:0043197	L5
GO:0045211	L5
GO:0098843	L5
GO:0098845	L5
GO:0098975	L5
GO:0099524	L5
GO:0099571	L5
GO:0150051	L5
GO:1990475	L5
GO:0098834	L5
GO:0098835	L5
GO:0098844	L5
GO:0099631	L5
GO:0005903	L5
GO:0032421	L5
GO:0000776	L5
GO:0005818	L5
GO:0035770	L5
GO:0097740	L5
GO:0097741	L5
GO:0098644	L5
GO:0099081	L5
GO:0000795	L5
GO:0030998	L5
GO:0016029	L5
GO:1990039	L5
GO:0120101	L5
GO:0120107	L5
GO:0097453	L5
GO:1905759	L5
GO:1990434	L5
GO:1990435	L5
GO:0097540	L5
GO:1990717	L5
GO:1990718	L5
GO:0035371	L5
GO:0036449	L5
GO:1905721	L5
GO:1905760	L5
